"","CNT","Gender","Mothereduc","HmwPC","Books","Cars","IMM","LEARNMINWEEK","ESCS","EMOSUPS","PV10MATH","PV10SCIE"
"6884","ITA",1,3,1,1,4,1,1920,4.5117,2.7768,371.382,356.693
"6885","ITA",1,3,1,1,2,1,1600,5.4962,2.7892,515.015,569.882
"6886","ITA",0,3,1,1,3,1,1560,4.9113,4.0832,515.248,488.533
"6887","ITA",1,1,1,1,2,1,1980,5.7538,1,498.065,469.469
"6888","ITA",1,2,1,1,3,0,3000,6.9417,4.4814,436.132,279.891
"6889","ITA",1,3,1,1,3,1,1800,4.6857,4.4814,563.453,491.088
"6890","ITA",1,1,1,1,3,1,1700,5.6645,4.4814,565.617,529.561
"6891","ITA",0,1,1,1,3,1,1800,6.1308,2.7892,542.953,574.045
"6892","ITA",0,1,1,1,2,1,1750,6.8747,3.6637,590.059,571.7
"6893","ITA",1,3,1,1,2,1,2145,5.3166,4.4814,413.157,528.402
"6894","ITA",0,1,1,1,3,1,1800,5.5272,4.4814,517.413,613.352
"6895","ITA",1,1,1,1,2,1,1650,5.1898,2.7892,500.871,539.092
"6896","ITA",0,3,1,1,2,1,2000,4.9659,2.8029,350.618,361.304
"6897","ITA",1,1,1,1,2,1,2040,5.8097,3.6595,539.021,511.105
"6898","ITA",0,1,1,1,3,1,1950,6.9428,2.0579,477.822,366.301
"6899","ITA",0,1,1,1,2,1,1760,5.6929,4.087,481.662,503.084
"6900","ITA",1,1,1,1,3,1,1600,7.1931,4.4814,559.711,628.3
"6901","ITA",1,1,1,1,3,1,1700,6.2393,4.4814,368.284,402.757
"6902","ITA",0,3,1,1,3,1,1870,6.7677,2.7892,456.289,473.029
"6903","ITA",1,1,1,1,4,1,1650,6.7926,4.087,486.84,552.676
"6904","ITA",0,1,0,1,4,1,1760,5.663,4.4814,615.467,623.35
"6905","ITA",0,3,0,1,4,1,1620,4.6608,1.7757,469.542,480.214
"6906","ITA",0,3,1,0,2,1,1705,4.4858,2.7892,501.898,446.477
"6907","ITA",1,3,1,0,3,1,1800,5.3088,2.2621,427.875,369.304
"6908","ITA",1,3,1,1,2,1,550,6.6356,2.7892,452.19,430.191
"6909","ITA",1,1,1,1,3,1,1925,7.4343,4.4814,439.661,426.479
"6910","ITA",0,1,0,1,4,1,420,6.5766,2.8029,450.286,374.129
"6911","ITA",0,2,1,0,3,1,1760,6.8472,4.4814,584.398,541.955
"6912","ITA",1,1,1,1,3,1,1800,5.4908,4.4814,556.329,516.019
"6913","ITA",0,3,1,1,2,1,1400,5.5251,3.6595,532.397,535.119
"6914","ITA",0,1,1,1,3,1,1900,6.7341,2.7892,475.117,513.876
"6915","ITA",1,1,1,1,3,1,1925,6.3228,4.4814,562.275,579.649
"6916","ITA",1,3,1,1,4,1,1850,4.7438,3.6595,525.631,579.526
"6917","ITA",0,3,1,1,3,1,2480,6.523,2.2621,472.479,458.23
"6918","ITA",1,3,1,1,2,1,1800,5.0232,2.7892,357.509,482.107
"6919","ITA",0,2,1,1,2,1,1760,5.4029,2.1495,458.6,407.194
"6920","ITA",0,3,1,1,4,1,1750,4.9418,2.7892,528.438,515.128
"6921","ITA",1,2,1,1,3,1,1620,5.109,4.4814,473.602,478.063
"6922","ITA",0,2,0,0,2,0,2560,4.394,1.8668,251.536,282.177
"6923","ITA",1,2,1,1,2,1,1920,5.7012,4.4814,426.198,436.414
"6924","ITA",1,1,1,0,3,1,1700,6.2989,2.1521,516.284,473.547
"6925","ITA",1,1,1,1,3,1,1620,5.4611,3.6595,595.491,618.435
"6926","ITA",1,1,0,1,3,1,1350,5.108,4.4814,420.048,352.468
"6927","ITA",0,3,1,1,2,1,1485,5.6316,3.9497,483.01,414.551
"6928","ITA",1,3,1,1,4,1,1760,4.6416,3.4692,455.914,441.234
"6929","ITA",0,3,1,1,4,1,1620,6.1364,2.0529,513.396,507.895
"6930","ITA",1,3,1,1,2,1,1920,5.2085,2.0529,521.896,498.158
"6931","ITA",1,2,1,1,3,1,1925,6.4471,2.7892,603.084,499.399
"6932","ITA",0,2,1,1,2,1,1800,5.4592,2.7892,577.334,503.064
"6933","ITA",0,3,1,1,3,1,1860,5.1852,4.4814,457.186,496.435
"6934","ITA",1,3,0,1,3,1,1485,5.1284,4.0832,486.079,415.216
"6935","ITA",0,1,1,1,3,1,1920,5.6606,1,574.216,570.236
"6936","ITA",1,1,1,1,3,1,1600,7.4192,4.4814,638.411,643.337
"6937","ITA",1,1,1,1,3,1,1485,6.8162,4.4814,637.007,609.209
"6938","ITA",0,2,1,1,3,0,2255,5.891,2.0529,656.705,567.443
"6939","ITA",1,1,1,1,3,1,1650,5.2229,4.4814,538.936,619.369
"6940","ITA",0,1,1,0,3,1,1600,6.2869,4.4814,412.088,470.069
"6941","ITA",0,3,1,0,3,1,1320,4.3145,2.3811,243.56,254.753
"6942","ITA",1,3,1,1,2,1,2160,4.7851,3.6595,376.504,405.975
"6943","ITA",0,1,1,1,2,1,2160,5.0529,2.7892,492.152,478.017
"6944","ITA",1,1,1,1,3,1,1870,5.3298,2.7892,561.393,616.492
"6945","ITA",0,1,1,1,2,0,1750,5.757,4.0832,471.548,472.608
"6946","ITA",1,1,1,1,3,1,1680,7.5921,4.4814,624.87,646.073
"6947","ITA",0,1,1,1,3,1,1800,5.9752,3.8125,411.504,465.475
"6948","ITA",1,3,1,1,3,1,800,5.7875,3.9497,405.145,303.61
"6949","ITA",0,2,1,1,2,1,1700,6.4047,4.0832,592.002,535.504
"6950","ITA",0,1,1,1,3,1,1800,6.76,3.6595,625.933,594.309
"6951","ITA",1,1,1,1,3,1,1620,5.5864,4.4814,608.987,531.514
"6952","ITA",0,1,1,1,3,1,1680,7.3085,4.4814,549.064,425.204
"6953","ITA",0,3,1,1,3,1,1920,4.6635,2.0554,468.323,436.287
"6954","ITA",1,1,1,1,3,1,1760,6.6964,4.4814,555.522,609.668
"6955","ITA",0,1,1,1,3,1,1815,5.4635,2.7892,561.547,555.631
"6956","ITA",1,1,1,1,2,1,1860,6.8372,4.4814,590.827,581.896
"6957","ITA",0,3,1,1,4,1,1760,5.2648,4.4814,479.959,491.26
"6958","ITA",0,2,1,1,2,1,1650,5.1419,4.087,432.101,521.075
"6959","ITA",0,2,1,1,2,1,2090,5.8857,4.4814,630.352,454.649
"6960","ITA",0,3,1,1,3,1,1920,4.4635,3.9497,440.14,376.113
"6961","ITA",1,1,0,1,3,1,1620,5.064,2.7892,559.976,574.045
"6962","ITA",0,3,1,1,4,1,1815,6.2655,3.6637,570.695,649.857
"6963","ITA",1,1,1,1,3,1,1760,7.0952,4.4814,460.286,432.352
"6964","ITA",1,2,1,1,3,1,1750,6.8981,4.4814,580.535,521.038
"6965","ITA",0,1,1,1,3,1,1650,5.3897,2.7892,558.023,597.167
"6966","ITA",1,2,1,1,3,1,1500,5.1448,4.4814,562.239,513.738
"6967","ITA",1,2,1,1,3,1,2915,4.8005,4.4814,477.78,379.334
"6968","ITA",1,1,1,1,2,1,1485,6.3306,4.4814,512.607,473.476
"6969","ITA",1,3,0,0,2,1,2000,3.8024,4.4814,373.012,428.441
"6970","ITA",1,3,0,1,3,1,2040,4.7851,4.0832,391.791,393.807
"6971","ITA",1,4,0,1,2,1,2160,3.8216,1,568.446,541.306
"6972","ITA",1,2,1,1,3,1,1750,5.886,4.4814,407.072,341.879
"6973","ITA",0,2,1,1,3,1,1485,5.9923,2.2621,535.777,484.556
"6974","ITA",0,1,1,1,4,1,2400,6.491,2.7892,530.783,493.66
"6975","ITA",1,1,1,1,3,1,3000,5.5991,4.4814,555.822,548.51
"6976","ITA",0,1,1,1,3,1,2100,7.1834,3.6595,631.751,560.437
"6977","ITA",1,1,1,1,3,1,1920,5.1692,3.9497,454.051,413.598
"6978","ITA",1,1,1,1,2,1,1650,4.9972,2.3777,512.372,535.847
"6979","ITA",1,1,1,1,3,1,1485,5.1196,4.4814,488.54,505.245
"6980","ITA",0,3,1,1,4,1,1760,5.55,2.0487,444.695,407.349
"6981","ITA",1,4,1,1,2,1,1760,4.7773,2.2651,522.827,540.07
"6982","ITA",1,2,1,1,3,1,1540,5.3681,2.2621,598.442,603.898
"6983","ITA",0,1,1,1,3,1,1620,6.4424,4.4814,450.255,513.687
"6984","ITA",1,3,1,1,2,1,1870,5.6772,2.1521,415.433,473.112
"6985","ITA",0,2,1,0,4,1,2160,5.5554,2.2621,470.704,484.821
"6986","ITA",0,1,1,1,4,1,2090,5.8189,1.8621,376.755,459.749
"6987","ITA",1,3,1,1,3,0,1920,4.3266,1.3649,426.372,361.921
"6988","ITA",0,3,0,0,1,1,2040,4.7555,1.8644,346.226,319.15
"6989","ITA",1,1,1,0,2,1,770,6.5583,2.5346,391.982,372.722
"6990","ITA",0,1,1,1,2,1,2040,6.8325,4.4814,668.463,587.317
"6991","ITA",1,3,0,1,2,1,1530,4.0744,2.7892,495.72,434.165
"6992","ITA",0,1,1,1,2,1,1870,5.1457,3.6595,550.195,499.076
"6993","ITA",0,3,1,0,3,1,1980,5.5867,2.0487,420.544,450.876
"6994","ITA",0,3,1,0,2,1,1920,4.7594,2.7892,526.44,466.46
"6995","ITA",0,1,1,0,3,1,650,5.9166,1.9566,489.905,416.356
"6996","ITA",1,1,1,0,3,1,1620,4.9964,1.8621,474.151,457.228
"6997","ITA",1,1,1,1,2,1,1815,6.6318,2.7892,514.161,484.527
"6998","ITA",0,1,1,1,3,1,1920,5.6627,3.6637,510.133,536.774
"6999","ITA",1,2,1,1,2,1,1650,4.932,4.4814,367.1,324.195
"7000","ITA",1,1,1,1,4,1,1620,5.4469,4.0832,580.568,584.349
"7001","ITA",1,1,1,1,3,1,1750,7.0168,2.7892,681.071,585.981
"7002","ITA",0,1,0,1,2,0,500,5.4949,1.8668,411.946,443.269
"7003","ITA",1,2,1,1,3,1,1760,5.4458,4.0832,495.156,486.838
"7004","ITA",1,2,1,1,4,1,2205,6.2725,2.0529,355.6,277.284
"7005","ITA",0,1,1,1,3,1,1600,6.8285,2.7892,604.084,574.223
"7006","ITA",1,3,0,1,2,1,1750,4.7773,4.4814,477.71,537.772
"7007","ITA",0,3,1,1,3,1,1760,4.9758,4.4814,594.598,531.667
"7008","ITA",1,2,1,1,3,1,1800,5.5588,3.9497,539.277,480.193
"7009","ITA",0,3,1,1,2,1,1760,6.8903,4.087,563.676,617.734
"7010","ITA",1,1,1,1,3,1,1650,5.7375,3.6637,590.678,573.698
"7011","ITA",1,2,1,1,3,1,2100,5.6302,4.4814,477.66,606.435
"7012","ITA",1,1,1,1,3,1,1350,6.5963,2.7892,636.181,579.367
"7013","ITA",0,1,1,0,3,1,1600,6.8038,4.4814,713.929,595.161
"7014","ITA",0,1,1,1,3,1,1920,6.0563,3.4692,583.42,480.497
"7015","ITA",0,3,1,1,3,1,1760,5.0663,2.7892,497.633,434.774
"7016","ITA",1,3,1,1,2,1,2040,5.2298,3.6595,474.632,504.503
"7017","ITA",0,2,1,1,3,1,2600,5.7475,2.0554,547.057,470.787
"7018","ITA",1,1,1,1,3,1,1650,6.4425,4.4814,642.06,593.921
"7019","ITA",0,1,1,1,3,1,1980,6.153,3.9497,542.923,526.65
"7020","ITA",0,1,1,0,3,1,1500,7.0487,2.3777,582.94,555.43
"7021","ITA",0,1,1,1,3,1,1595,5.7257,2.7892,570.162,560.386
"7022","ITA",0,1,1,1,3,1,1890,6.4114,2.1521,469.837,440.141
"7023","ITA",1,3,1,1,3,1,1740,4.6756,4.4814,544.514,439.992
"7024","ITA",1,1,1,0,2,0,1705,4.7439,4.4814,299.866,416.092
"7025","ITA",1,2,1,1,3,1,1800,5.5604,2.7892,518.564,431.317
"7026","ITA",0,3,1,1,3,1,1500,6.8914,3.6595,501.985,520.591
"7027","ITA",1,1,1,0,2,1,1750,5.1747,4.4814,402.037,315.125
"7028","ITA",0,1,1,1,2,1,1920,6.3528,4.4814,548.329,508.477
"7029","ITA",1,2,1,1,3,1,2220,5.7924,4.4814,653.682,537.564
"7030","ITA",0,3,1,1,3,1,1560,5.4804,3.9497,500.282,416.984
"7031","ITA",1,1,1,1,3,1,1485,6.6895,2.7892,480.247,435.464
"7032","ITA",1,2,1,1,3,1,1920,4.6168,2.2621,429.174,442.2
"7033","ITA",0,1,1,0,2,1,1680,6.2016,2.7892,551.377,589.433
"7034","ITA",0,3,1,1,2,1,1600,5.2383,4.4814,643.011,586.037
"7035","ITA",0,1,1,1,3,1,2150,5.238,2.7892,567.444,542.702
"7036","ITA",0,3,1,1,3,1,2580,5.0291,4.0832,493.188,522.077
"7037","ITA",0,3,1,1,3,1,1600,4.7512,2.7892,636.62,534.258
"7038","ITA",0,1,1,1,4,1,1900,6.7092,3.6595,530.544,483.689
"7039","ITA",1,1,1,1,3,1,1860,7.5394,2.7892,576.492,536.768
"7040","ITA",0,1,1,0,3,1,2340,5.6763,4.4814,302.435,312.741
"7041","ITA",1,1,1,1,3,1,2050,5.5983,2.7892,602.207,555.551
"7042","ITA",0,1,1,1,3,1,1450,5.4884,4.4814,543.593,495.236
"7043","ITA",1,1,1,1,3,1,1450,6.5217,2.7892,471.929,457.313
"7044","ITA",1,1,1,1,2,1,1920,6.1811,3.6637,519.289,457.158
"7045","ITA",1,2,1,1,4,1,1760,6.1918,4.4814,443.963,377.93
"7046","ITA",0,3,1,1,3,1,1350,4.2734,1.7733,535.236,460.452
"7047","ITA",1,2,1,1,2,1,1430,5.4367,4.4814,551.413,507.61
"7048","ITA",1,1,1,1,3,1,1620,6.0432,2.8029,530.984,507.872
"7049","ITA",0,1,1,1,2,0,1500,6.2437,2.7892,575.102,541.251
"7050","ITA",1,3,1,1,3,1,2160,7.0683,3.6595,460.726,446.755
"7051","ITA",0,1,1,1,3,1,1485,6.4638,2.7892,690.753,614.35
"7052","ITA",1,1,1,1,3,1,1760,6.0342,4.4814,438.293,449.877
"7053","ITA",0,1,1,1,1,1,1980,6.0862,4.4814,435.306,506.094
"7054","ITA",1,1,1,0,3,1,1750,5.1607,4.4814,544.391,416.942
"7055","ITA",1,1,1,1,3,1,1560,5.635,3.6637,535.618,513.534
"7056","ITA",0,1,0,1,3,1,1440,6.257,4.4814,421.481,456.838
"7057","ITA",0,1,1,1,4,1,1815,5.1293,4.4814,551.044,460.412
"7058","ITA",0,3,1,1,3,1,1620,5.6029,3.6637,589.047,604.422
"7059","ITA",1,1,0,1,2,1,1650,5.8237,4.4814,580.215,671.129
"7060","ITA",0,1,1,1,3,1,1800,7.1757,2.7892,651.067,544.8
"7061","ITA",1,3,1,1,3,1,2160,4.759,4.4814,712.943,607.589
"7062","ITA",0,2,1,1,4,1,1750,5.1885,1.8621,394.977,342.664
"7063","ITA",1,1,1,1,2,1,2040,5.6067,2.3777,401.617,356.176
"7064","ITA",1,1,1,1,4,1,1650,7.3433,4.4814,452.831,569.557
"7065","ITA",1,3,1,1,3,1,2400,5.4027,2.7892,459.859,451.812
"7066","ITA",1,1,1,1,2,1,1485,6.5133,4.4814,737.551,684.777
"7067","ITA",0,3,1,1,2,1,1980,4.696,2.3777,517.401,498.922
"7068","ITA",1,1,0,1,3,1,1485,5.2511,2.7892,515.113,494.146
"7069","ITA",1,3,0,1,2,1,1800,4.5059,2.2621,430.116,471.765
"7070","ITA",1,1,1,0,4,1,1760,7.1964,2.7892,422.374,465.48
"7071","ITA",0,2,1,1,2,1,1500,4.7661,2.7892,466.359,521.585
"7072","ITA",1,1,1,0,3,1,1850,6.0616,3.6637,504.942,543.653
"7073","ITA",1,2,1,0,3,1,2520,6.0008,4.4814,374.677,401.765
"7074","ITA",0,2,1,1,4,1,2700,7.2202,2.7892,503.747,475.44
"7075","ITA",1,3,1,1,3,1,1860,4.3961,4.4814,444.659,486.578
"7076","ITA",0,1,0,1,3,1,1540,6.1802,2.3777,479.398,506.509
"7077","ITA",0,1,1,1,3,0,1815,5.0986,4.0832,570.25,508.189
"7078","ITA",1,3,1,1,3,1,1920,5.5958,4.4814,507.871,435.473
"7079","ITA",0,2,1,1,3,1,1920,5.8074,2.7768,379.307,345.641
"7080","ITA",0,3,1,1,3,1,1760,4.7506,4.0832,485.206,447.358
"7081","ITA",1,3,1,1,3,1,1920,4.7635,2.7892,354.26,349.54
"7082","ITA",0,1,1,1,2,1,1760,6.046,2.7768,462.972,428.875
"7083","ITA",0,1,1,1,3,1,1920,5.7387,3.6595,458.029,505.874
"7084","ITA",1,2,1,1,1,1,1980,5.2541,1.8644,430.351,412.289
"7085","ITA",0,1,1,1,3,1,1760,6.0423,3.809,597.193,595.997
"7086","ITA",0,2,1,1,3,1,1700,6.7197,4.4814,450.052,356.178
"7087","ITA",1,1,1,1,3,1,1680,6.5471,4.4814,622.98,542.324
"7088","ITA",0,3,1,1,2,1,1560,4.4446,4.4814,531.443,533.264
"7089","ITA",1,2,1,1,3,1,1920,6.1628,1.7709,419.727,432.046
"7090","ITA",0,1,1,1,3,1,1980,6.5502,4.4814,558.25,584.828
"7091","ITA",0,1,0,1,2,0,1600,5.5455,2.7892,537.182,508.074
"7092","ITA",0,3,1,1,4,1,1800,5.3636,3.6637,650.608,600.486
"7093","ITA",1,1,1,1,3,1,2100,6.6175,3.8125,550.695,512.63
"7094","ITA",1,1,1,0,4,1,1530,5.5756,2.7892,562.063,549.223
"7095","ITA",1,1,0,1,3,1,1680,7.3008,3.9497,605.994,569.908
"7096","ITA",0,1,1,1,3,1,1920,5.2919,2.7892,460.82,468.342
"7097","ITA",0,1,1,1,3,1,2500,6.9089,4.4814,640.003,665.83
"7098","ITA",1,3,1,1,3,1,2160,5.9116,3.6637,458.294,433.435
"7099","ITA",0,3,1,1,2,1,1800,5.6883,1.7757,630.149,658.142
"7100","ITA",1,3,1,0,3,1,1750,3.9707,2.7892,326.248,380.734
"7101","ITA",1,1,1,1,3,1,1920,5.9162,4.4814,481.429,432.164
"7102","ITA",1,3,1,1,2,1,1860,4.9605,2.7892,474.506,495.751
"7103","ITA",1,3,1,1,3,1,1760,5.9473,4.087,398.3,462.797
"7104","ITA",0,3,1,1,2,1,1980,5.1864,2.5301,552.403,587.82
"7105","ITA",0,3,1,1,2,1,2160,5.6226,2.8029,476.221,510.765
"7106","ITA",1,1,1,1,3,1,1600,7.4213,3.6595,378.224,380.439
"7107","ITA",0,1,1,1,4,1,550,6.9196,4.4814,487.961,458.155
"7108","ITA",0,3,0,1,2,1,1920,5.5855,4.4814,427.253,413.874
"7109","ITA",0,1,1,1,3,1,2560,6.7397,2.7892,458.621,422.02
"7110","ITA",1,2,1,1,1,1,1800,5.4797,3.9497,501.868,532.06
"7111","ITA",0,1,1,1,2,1,1800,5.0011,2.7892,629.992,635.873
"7112","ITA",0,2,1,1,3,1,1200,5.1061,4.4814,435.888,427.81
"7113","ITA",1,1,1,1,2,1,1800,5.7921,2.3777,472.918,510.576
"7114","ITA",0,1,1,0,3,1,1700,5.4188,4.4814,554.404,520.62
"7115","ITA",1,1,1,1,2,1,1800,5.0093,4.4814,414.805,474.116
"7116","ITA",1,2,1,1,2,1,1800,5.8745,2.3777,504.688,372.048
"7117","ITA",1,1,1,0,3,1,2100,5.6163,1.8644,451.756,354.615
"7118","ITA",0,2,1,1,4,1,1750,6.2088,2.2621,589.047,542.6
"7119","ITA",0,1,1,1,3,1,1650,6.2668,3.809,533.811,474.362
"7120","ITA",0,1,0,1,3,1,1600,5.5125,2.7892,447.546,376.715
"7121","ITA",1,1,1,1,2,1,1760,5.632,2.7892,455.472,467.91
"7122","ITA",1,4,0,1,1,0,1705,4.3328,2.0529,444.234,358.832
"7123","ITA",0,1,0,1,3,1,2420,6.2382,1.7709,498.037,405.282
"7124","ITA",1,2,1,1,4,1,1560,6.7369,2.7892,465.994,342.32
"7125","ITA",0,1,1,1,4,1,1920,6.7071,4.0832,559.398,556.871
"7126","ITA",0,1,1,1,3,1,1650,6.364,2.5346,521.42,479.662
"7127","ITA",1,4,0,1,3,1,1485,4.6248,2.0529,494.416,432.866
"7128","ITA",1,1,1,1,3,1,1620,5.3436,4.4814,665.187,596.279
"7129","ITA",0,4,1,1,3,1,1650,5.3111,3.6637,441.09,391.374
"7130","ITA",1,3,0,1,3,1,1650,4.5291,4.4814,365.788,298.89
"7131","ITA",1,1,1,1,3,1,2220,7.4934,3.9497,489.567,496.289
"7132","ITA",1,2,1,0,3,0,1680,5.854,2.3777,572.385,606.204
"7133","ITA",0,1,1,1,2,1,1620,6.1827,1.8644,595.184,548.842
"7134","ITA",0,2,1,1,2,0,1900,5.5033,3.9497,592.08,571.321
"7135","ITA",0,3,1,1,2,1,1800,5.8108,2.7892,516.8,548.763
"7136","ITA",0,3,1,0,3,1,1650,4.7099,2.7892,490.969,579.144
"7137","ITA",0,3,1,0,3,1,1980,6.7164,1,458.337,419.56
"7138","ITA",0,1,0,1,3,1,1705,4.7909,2.7892,450.807,378.033
"7139","ITA",0,1,0,1,3,1,1600,6.7879,3.6595,620.277,609.415
"7140","ITA",1,3,0,1,2,1,1800,4.6455,1.8644,472.212,513.848
"7141","ITA",1,2,1,1,3,1,1080,5.8543,2.7892,468.84,376.865
"7142","ITA",1,3,1,0,3,1,1485,4.6193,4.087,730.778,590.091
"7143","ITA",0,3,1,1,2,1,1800,5.3272,4.4814,426.507,503.193
"7144","ITA",0,3,1,0,3,1,1800,4.7895,3.6595,499.102,475.138
"7145","ITA",0,1,1,1,2,0,1920,6.1249,4.4814,448.072,436.747
"7146","ITA",0,3,0,0,1,0,1815,3.8967,2.7892,459.727,331.132
"7147","ITA",0,1,1,0,2,1,1650,6.7257,2.7892,409.932,341.194
"7148","ITA",1,2,1,0,3,1,1320,5.185,4.4814,522.9,554.589
"7149","ITA",0,1,1,1,3,1,1540,5.661,2.7892,562.813,550.853
"7150","ITA",0,1,1,1,4,1,1620,7.2185,4.4814,641.658,677.422
"7151","ITA",0,1,1,1,3,1,1980,5.0096,2.7892,655.21,555.871
"7152","ITA",0,3,1,1,3,1,1485,5.5854,4.087,487.183,407.902
"7153","ITA",0,3,1,1,2,1,2220,5.9194,4.087,627.17,494.941
"7154","ITA",0,1,1,1,2,1,1920,5.7842,2.7892,483.88,393.048
"7155","ITA",0,1,1,0,1,0,1700,4.7223,2.0554,618.325,588.658
"7156","ITA",0,3,1,0,4,1,1980,4.6146,4.4814,356.859,312.01
"7157","ITA",1,3,1,1,2,1,1600,4.4932,1,341.752,404.055
"7158","ITA",0,1,1,1,2,1,1210,6.0221,3.9497,532.044,482.476
"7159","ITA",0,1,1,1,3,1,1600,7.4943,2.7892,628.172,648.519
"7160","ITA",0,2,1,1,2,1,2700,5.2275,4.4814,607.608,559.611
"7161","ITA",1,1,1,1,2,1,1760,6.6665,2.7892,391.118,444.994
"7162","ITA",1,3,1,1,2,1,1750,5.5651,2.7892,477.214,499.473
"7163","ITA",0,3,1,1,2,0,1705,4.9668,2.7892,508.262,479.114
"7164","ITA",0,1,1,1,2,1,2240,5.086,2.7892,527.868,628.52
"7165","ITA",0,1,1,1,3,1,2640,6.249,3.9497,485.013,456.006
"7166","ITA",1,3,1,1,3,1,1620,4.836,4.4814,531.585,572.441
"7167","ITA",0,2,1,1,2,1,1800,6.2244,2.7892,468.232,477.787
"7168","ITA",0,1,1,1,4,0,420,7.9277,4.4814,439.191,424.872
"7169","ITA",1,1,1,1,2,1,1760,5.8424,2.7892,388.833,386.295
"7170","ITA",0,1,1,1,3,1,1800,5.7195,3.6595,674.709,657.701
"7171","ITA",0,1,1,1,2,1,2900,5.0856,2.7892,471.788,503.6
"7172","ITA",0,3,1,1,2,1,1600,4.5671,2.1495,595.544,566.382
"7173","ITA",0,3,1,1,3,1,1485,4.7746,1,565.13,519.301
"7174","ITA",1,3,1,1,2,1,1800,4.4107,4.4814,454.992,514.526
"7175","ITA",0,1,1,1,3,1,1850,5.5537,2.7892,585.22,523.819
"7176","ITA",0,1,1,1,2,1,1485,6.054,2.7892,493.63,588.338
"7177","ITA",1,3,1,0,3,1,1620,5.6854,4.087,390.796,451.154
"7178","ITA",0,1,1,1,3,1,1500,6.7463,4.4814,591.914,571.257
"7179","ITA",1,1,0,1,4,1,1920,5.0184,3.8054,449.017,455.049
"7180","ITA",1,2,1,1,3,1,2610,5.3491,2.7892,498.688,446.917
"7181","ITA",1,3,1,1,3,1,1215,6.1662,3.6595,392.119,423.457
"7182","ITA",0,1,1,1,3,1,1700,6.6324,2.7892,634.124,626.384
"7183","ITA",0,1,1,1,3,1,1485,6.5009,4.4814,640.348,510.454
"7184","ITA",0,1,1,1,3,1,1620,6.9316,2.7892,764.575,637.228
"7185","ITA",1,3,1,1,3,1,1600,6.2558,3.809,422.404,331.011
"7186","ITA",1,1,1,1,3,1,1485,7.3375,4.4814,513.475,471.624
"7187","ITA",0,1,1,1,3,1,2100,4.9315,2.5346,387.889,379.703
"7188","ITA",1,3,1,0,2,1,1760,4.6521,3.6595,464.272,385.702
"7189","ITA",1,2,1,1,2,1,1485,6.8439,3.9497,584.184,630.504
"7190","ITA",1,1,1,1,4,1,1800,5.7193,3.4692,456.578,497.782
"7191","ITA",0,3,1,1,3,1,2100,4.9662,4.4814,458.568,488.588
"7192","ITA",0,3,1,1,3,1,1680,4.9686,2.3811,422.963,406.347
"7193","ITA",0,1,1,1,3,1,2400,6.2085,3.6595,428.06,386.347
"7194","ITA",1,2,1,1,3,1,1800,6.3591,3.6595,623.984,538.482
"7195","ITA",1,3,1,1,3,1,1280,4.6411,1.8644,506.56,546.066
"7196","ITA",0,5,0,0,3,0,1800,3.4032,2.2621,361.313,247.721
"7197","ITA",1,1,1,1,3,1,2220,5.7862,2.3744,475.183,491.814
"7198","ITA",1,1,1,1,3,1,1900,6.4417,4.4814,400.035,396.05
"7199","ITA",0,2,1,1,3,1,1700,5.7514,2.3811,671.725,627.186
"7200","ITA",1,1,1,1,3,1,1650,6.6013,4.4814,607.468,636.286
"7201","ITA",0,1,1,1,3,1,1980,7.527,4.087,644.198,631.613
"7202","ITA",0,2,1,1,3,1,1920,5.2764,3.9497,525.869,475.186
"7203","ITA",1,2,1,1,3,1,1750,4.8536,1.8621,391.354,430.66
"7204","ITA",1,3,0,0,3,1,1760,4.7094,2.5346,215.228,237.873
"7205","ITA",0,1,1,1,4,1,1705,5.2907,1.8621,441.418,412.315
"7206","ITA",1,3,1,0,3,1,1900,5.5546,2.1521,576.42,593.935
"7207","ITA",1,1,1,1,3,1,1650,5.2542,4.4814,488.265,513.405
"7208","ITA",1,3,0,1,4,1,1600,4.2009,2.3811,283.347,293.01
"7209","ITA",1,3,1,1,3,1,1680,4.8225,4.4814,578.859,519.748
"7210","ITA",0,2,1,1,3,1,1750,5.2626,4.4814,570.242,530.646
"7211","ITA",1,3,1,1,2,1,1620,5.6646,3.809,641.915,663.402
"7212","ITA",0,3,1,0,3,1,1850,5.8704,3.9497,453.393,386.016
"7213","ITA",0,1,1,0,3,1,1920,6.1973,4.0832,532.806,480.504
"7214","ITA",1,1,1,1,3,1,1600,5.8626,2.7892,558.754,505.935
"7215","ITA",1,1,1,0,3,1,1620,6.1723,2.7892,489.52,504.075
"7216","ITA",1,2,1,1,3,1,2400,8.0642,1.8644,538.1,572.451
"7217","ITA",1,2,1,1,3,1,2200,7.2062,1.7693,389.516,411.539
"7218","ITA",1,2,1,1,3,1,1800,7.0431,4.4814,411.752,463.023
"7219","ITA",1,1,1,1,2,1,1350,6.4741,4.4814,528.89,530.209
"7220","ITA",0,3,1,1,4,1,1925,5.332,4.4814,505.23,451.655
"7221","ITA",1,1,1,1,3,1,2100,6,3.6595,463.103,452.283
"7222","ITA",0,3,1,1,3,1,1650,5.3568,2.7892,573.134,498.889
"7223","ITA",0,1,1,1,3,1,1440,6.3383,1.778,633.664,570.221
"7224","ITA",0,1,1,1,4,1,3000,6.5825,2.7892,507.21,421.595
